,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2023-05-10,20.02,25.38,16.69,86.14,1.95,15.39,2.87
2023-05-11,20.56,25.89,16.16,82.54,1.85,16.56,0.72
2023-05-12,20.38,25.3,15.96,84.36,1.74,17.2,1.75
2023-05-13,20.84,26.47,15.79,82.4,1.71,18.74,1.38
2023-05-14,21.14,27.05,15.36,81.52,1.62,21.96,0.33
2023-05-15,21.54,27.4,16.03,79.95,1.43,22.55,0.05
2023-05-16,21.86,28.12,15.79,78.87,1.59,21.64,0.14
2023-05-17,20.68,24.53,16.4,82.61,1.34,17.39,0.49
2023-05-18,21.34,26.89,15.8,81.2,1.59,15.01,0.97
2023-05-19,21.17,25.68,16.74,82.38,1.43,21.29,0.34
2023-05-20,21.6,27.27,16.25,77.75,1.48,21.58,0.25
2023-05-21,21.51,28.31,15.32,75.8,1.52,22.38,0.13
2023-05-22,21.38,27.74,14.54,74.45,1.28,21.7,0.35
2023-05-23,21.23,27.43,15.15,77.48,1.63,19.45,0.69
2023-05-24,21.16,27.3,15.98,80.19,1.65,17.87,2.15
2023-05-25,21.28,26.86,15.95,79.09,1.76,19.06,2.9
2023-05-26,21.05,26.36,16.2,78.71,2.0,18.14,2.06
2023-05-27,20.71,26.51,15.91,78.84,2.14,16.15,1.28
2023-05-28,20.79,26.45,16.78,79.21,2.41,17.21,0.79
2023-05-29,20.28,26.51,15.54,77.46,2.38,17.87,0.32
2023-05-30,20.15,26.42,15.32,78.52,2.1,18.37,0.89
2023-05-31,19.9,25.69,14.56,78.02,1.81,16.11,0.93
2023-06-01,20.67,27.2,14.07,75.41,1.7,18.81,0.25
2023-06-02,20.89,26.59,15.36,77.1,1.85,17.82,1.88
2023-06-03,20.85,26.64,15.01,76.23,1.94,18.59,0.59
2023-06-04,21.02,27.18,14.89,76.11,1.93,18.34,0.82
2023-06-05,21.49,27.73,15.68,73.39,1.9,19.24,0.19
2023-06-06,21.45,27.93,15.06,74.81,2.02,17.88,0.12
2023-06-07,21.06,27.13,16.09,75.05,2.12,12.86,0.01
2023-06-08,20.61,27.61,13.88,67.52,2.05,22.15,0.0
2023-06-09,21.02,27.55,15.03,69.86,2.02,18.32,0.02
2023-06-10,21.58,27.87,15.45,73.68,1.89,18.32,0.25
2023-06-11,21.76,27.99,15.72,71.34,1.93,18.26,0.1
2023-06-12,21.67,28.63,15.05,69.29,1.32,17.74,0.18
2023-06-13,20.55,25.9,15.93,78.39,1.15,12.73,13.09
2023-06-14,20.72,25.78,16.8,77.92,1.88,10.99,2.24
2023-06-15,21.77,27.49,16.26,72.58,1.49,16.31,0.23
2023-06-16,21.93,26.9,16.91,72.51,1.29,15.98,0.5
2023-06-17,21.03,26.79,16.09,77.09,1.72,16.55,0.49
2023-06-18,21.86,27.79,15.69,71.96,1.66,18.8,0.17
2023-06-19,22.02,26.92,17.76,70.55,1.53,17.58,0.09
2023-06-20,22.17,27.68,16.8,70.19,1.44,16.91,0.31
2023-06-21,21.69,27.35,16.29,71.65,1.44,17.38,1.36
2023-06-22,21.62,27.02,16.91,73.4,1.47,11.86,1.87
2023-06-23,20.5,25.64,16.8,79.32,1.96,13.91,7.2
2023-06-24,20.4,26.12,16.0,77.88,1.83,10.2,4.14
2023-06-25,20.74,26.45,15.39,70.88,1.76,12.83,0.2
2023-06-26,20.81,27.3,14.95,70.06,1.58,14.69,0.1
2023-06-27,21.06,27.35,15.43,72.3,1.55,17.6,0.13
2023-06-28,21.73,28.33,15.08,69.69,1.56,17.29,0.03
2023-06-29,21.99,28.0,16.61,70.47,1.67,16.16,0.24
2023-06-30,21.77,27.46,17.39,70.65,2.04,19.06,0.32
2023-07-01,20.82,27.56,15.45,69.46,2.09,20.13,0.04
2023-07-02,20.4,27.01,14.83,68.29,2.28,21.67,0.18
2023-07-03,20.96,27.42,16.21,67.0,2.37,21.39,0.01
2023-07-04,20.0,27.17,13.71,66.94,2.36,18.86,0.0
2023-07-05,20.64,28.34,13.18,66.62,1.76,22.53,0.04
2023-07-06,20.88,28.15,14.52,65.54,2.35,17.29,0.05
2023-07-07,19.9,27.0,13.71,67.71,2.47,15.88,0.06
2023-07-08,19.81,26.79,13.68,67.04,2.07,16.13,0.07
2023-07-09,20.54,28.0,13.78,66.66,1.69,20.11,0.1
2023-07-10,21.71,29.42,14.25,65.96,1.59,21.89,0.03
2023-07-11,21.99,30.15,14.73,64.24,2.05,19.78,0.07
2023-07-12,21.48,28.76,15.34,65.55,2.48,21.02,0.03
2023-07-13,20.33,27.26,14.32,68.46,2.49,16.01,0.1
2023-07-14,20.78,28.02,14.93,64.94,2.55,20.11,0.01
2023-07-15,20.78,28.77,14.96,61.76,2.47,23.19,0.0
2023-07-16,20.53,29.09,12.94,60.79,2.29,23.79,0.0
2023-07-17,20.16,28.79,12.68,60.32,2.25,24.03,0.0
2023-07-18,20.32,28.87,12.77,60.16,2.25,24.12,0.0
2023-07-19,21.35,29.86,13.6,58.44,1.84,23.53,0.0
2023-07-20,21.98,30.6,14.24,57.8,1.65,23.42,0.0
2023-07-21,21.33,30.27,13.44,56.01,2.44,23.86,0.0
2023-07-22,21.23,29.53,13.36,58.76,2.49,24.18,0.0
2023-07-23,21.62,29.9,14.42,59.23,2.34,23.89,0.0
2023-07-24,21.58,29.28,13.96,62.77,1.85,20.95,0.0
2023-07-25,22.41,30.4,16.75,59.1,2.13,21.62,0.01
2023-07-26,21.19,29.68,14.67,58.43,2.58,23.78,0.0
2023-07-27,20.24,28.77,12.17,58.68,2.14,23.82,0.0
2023-07-28,21.93,29.5,15.88,57.42,2.13,22.7,0.0
2023-07-29,22.56,29.33,16.76,62.49,1.8,20.27,0.21
2023-07-30,23.17,30.78,16.46,61.15,1.65,20.19,0.01
2023-07-31,23.15,31.49,15.94,56.2,2.17,16.19,0.12
2023-08-01,22.47,30.04,15.28,59.11,1.99,17.2,0.01
2023-08-02,21.77,28.25,16.74,61.18,2.56,14.19,0.04
2023-08-03,21.51,27.57,16.9,65.75,2.57,16.65,0.61
2023-08-04,21.81,28.78,16.25,63.27,3.11,15.11,0.15
2023-08-05,21.78,29.26,15.83,63.89,2.79,20.24,0.05
2023-08-06,21.66,29.56,14.6,64.57,2.5,20.66,0.08
2023-08-07,21.99,29.54,15.01,64.64,2.4,19.21,0.06
2023-08-08,22.42,29.68,15.01,62.67,2.22,19.0,0.02
2023-08-09,22.6,29.5,17.08,61.54,2.26,20.3,0.0
2023-08-10,22.36,29.7,15.13,62.58,1.99,18.52,0.0
2023-08-11,23.25,30.3,16.9,60.12,1.71,18.33,0.0
2023-08-12,23.2,30.97,16.25,58.44,1.96,16.66,0.0
2023-08-13,22.62,30.06,15.63,59.81,2.05,14.49,0.0
2023-08-14,22.58,28.3,16.42,63.84,2.13,18.05,0.1
2023-08-15,23.24,30.13,16.57,62.8,2.04,16.17,0.03
2023-08-16,23.91,30.56,17.54,57.71,1.95,20.82,0.01
2023-08-17,23.51,30.71,16.47,59.71,2.2,17.75,0.05
2023-08-18,23.75,30.68,18.79,59.23,2.23,17.91,0.03
2023-08-19,23.79,31.04,18.6,58.58,1.89,21.13,1.02
2023-08-20,23.24,30.31,15.77,58.71,1.99,18.88,0.96
2023-08-21,23.9,32.72,15.9,50.53,2.15,22.31,0.0
2023-08-22,23.62,31.41,16.09,55.39,1.97,19.39,0.16
2023-08-23,24.2,32.17,17.55,53.01,2.55,21.55,0.12
2023-08-24,23.31,31.45,15.6,55.65,2.23,20.41,0.66
2023-08-25,23.76,32.1,17.03,59.0,1.81,16.1,0.79
2023-08-26,24.37,32.67,17.09,58.38,2.17,21.69,0.58
2023-08-27,24.01,30.69,18.34,58.39,2.44,20.02,0.22
2023-08-28,22.86,31.39,15.84,52.1,3.04,20.71,0.0
2023-08-29,22.46,29.28,15.15,54.58,2.98,18.07,0.68
2023-08-30,23.05,29.32,17.68,60.46,2.24,19.78,2.33
2023-08-31,21.95,26.72,16.96,66.08,1.85,18.8,3.01
2023-09-01,23.27,30.46,17.97,62.22,1.66,20.06,1.12
2023-09-02,23.5,30.98,17.13,62.56,1.84,18.24,2.13
2023-09-03,23.1,29.71,17.35,66.38,1.7,12.67,2.29
2023-09-04,23.56,30.17,17.52,64.71,1.9,16.81,1.59
2023-09-05,23.11,29.79,17.05,66.72,1.78,11.65,3.11
2023-09-06,22.33,28.13,17.25,70.89,1.42,12.86,2.04
2023-09-07,21.68,27.09,17.07,72.47,1.33,14.27,3.15
2023-09-08,22.44,28.91,16.63,70.35,1.55,21.46,0.71
2023-09-09,23.02,29.06,18.17,68.78,1.49,14.69,1.55
2023-09-10,23.21,29.65,18.79,67.09,1.22,10.35,2.84
2023-09-11,22.56,28.37,17.77,70.31,1.94,12.29,4.08
2023-09-12,22.63,29.26,16.91,69.51,1.7,16.98,1.13
2023-09-13,22.79,29.62,16.99,70.42,1.93,21.38,0.95
2023-09-14,22.92,29.97,17.01,68.92,2.3,15.69,1.31
2023-09-15,22.89,29.77,16.57,67.7,2.14,19.93,1.39
2023-09-16,21.38,25.95,17.66,74.87,1.56,13.86,2.14
2023-09-17,23.02,30.1,17.63,65.87,1.5,18.57,1.2
2023-09-18,23.01,29.51,18.05,69.1,1.78,15.71,2.42
2023-09-19,20.97,26.49,17.41,77.13,1.5,15.88,3.27
2023-09-20,23.28,31.28,17.03,64.27,1.58,21.86,0.25
2023-09-21,22.64,29.41,16.91,68.93,1.83,20.69,0.74
2023-09-22,21.79,27.32,17.4,73.77,1.7,13.64,0.95
2023-09-23,22.36,28.47,17.56,72.61,1.81,16.54,13.73
2023-09-24,22.88,30.11,16.53,69.35,1.99,18.86,5.73
2023-09-25,22.55,29.94,16.61,71.81,1.94,21.16,17.0
2023-09-26,21.56,27.7,17.33,78.15,1.69,19.87,14.83
2023-09-27,21.4,28.03,16.59,78.01,1.71,20.78,9.32
2023-09-28,20.98,25.85,17.07,79.3,1.59,18.84,2.55
2023-09-29,21.33,26.43,16.61,75.39,1.58,19.26,1.38
2023-09-30,22.26,29.19,16.3,70.59,1.72,23.54,1.79
2023-10-01,22.8,29.94,17.02,71.1,1.56,16.29,2.31
2023-10-02,21.28,26.15,17.93,80.83,1.8,15.57,8.57
2023-10-03,21.71,28.45,16.07,65.42,2.29,24.21,0.01
2023-10-04,21.58,28.97,13.85,65.01,2.32,23.91,0.06
2023-10-05,22.47,29.11,18.2,70.11,2.24,17.27,0.83
2023-10-06,22.86,30.23,16.39,64.91,2.39,20.95,0.14
2023-10-07,22.57,28.52,17.57,67.69,1.93,16.01,0.33
2023-10-08,23.2,30.52,17.46,67.54,1.76,18.54,1.98
2023-10-09,23.08,29.41,18.31,71.64,1.64,17.61,2.58
2023-10-10,22.44,26.83,18.04,72.39,1.31,12.15,2.0
2023-10-11,20.64,24.43,17.51,78.01,1.29,8.93,9.05
2023-10-12,21.69,27.42,16.93,74.62,1.38,22.56,3.93
2023-10-13,21.96,27.98,17.05,74.44,1.55,22.64,0.49
2023-10-14,23.21,30.48,16.88,69.07,1.63,22.2,0.48
2023-10-15,22.54,27.5,17.69,73.7,1.1,14.51,2.89
2023-10-16,20.85,23.87,18.26,81.26,0.89,7.22,1.69
2023-10-17,21.91,28.86,16.07,73.55,1.47,21.99,1.09
2023-10-18,20.83,24.79,16.29,79.07,1.09,19.25,4.19
2023-10-19,21.14,25.74,17.67,79.21,1.53,12.35,4.87
2023-10-20,21.05,26.3,17.33,77.5,1.43,14.5,1.98
2023-10-21,21.41,27.29,16.56,74.35,1.56,17.31,0.98
2023-10-22,22.06,28.63,16.44,73.39,1.53,21.17,1.03
2023-10-23,22.66,29.65,17.1,72.38,1.7,20.94,0.72
2023-10-24,22.85,30.4,16.99,70.22,1.65,19.35,0.19
2023-10-25,23.3,30.05,18.56,68.98,1.53,10.17,0.65
2023-10-26,22.76,28.17,18.65,71.19,1.91,21.13,0.58
2023-10-27,21.28,24.72,17.37,72.61,1.18,16.41,0.64
2023-10-28,22.44,29.71,16.95,66.69,1.53,14.92,1.54
2023-10-29,20.26,23.71,17.19,83.26,1.04,11.76,20.81
2023-10-30,21.33,27.57,16.04,76.56,1.65,21.05,0.46
2023-10-31,21.33,26.54,16.23,76.11,1.81,17.83,2.65
2023-11-01,22.26,28.53,16.94,73.91,1.84,18.8,2.52
2023-11-02,21.28,27.5,17.49,81.65,1.24,10.6,1.91
2023-11-03,19.89,22.6,17.85,86.33,1.16,11.71,15.81
2023-11-04,20.64,23.4,17.87,76.69,0.83,10.83,2.23
2023-11-05,19.39,22.77,16.97,85.26,1.13,10.16,1.08
2023-11-06,20.97,26.54,15.49,77.6,1.11,18.86,3.21
2023-11-07,21.03,25.88,15.81,77.55,1.07,15.67,0.89
2023-11-08,21.5,26.72,16.64,76.4,1.29,20.13,0.54
2023-11-09,21.46,27.45,15.75,77.22,1.2,19.12,4.7
2023-11-10,21.64,27.22,17.15,78.0,1.56,11.58,3.34
2023-11-11,19.9,23.73,16.73,88.72,1.53,15.27,12.79
2023-11-12,20.89,24.08,17.99,83.88,1.0,14.45,3.97
2023-11-13,19.53,23.0,17.09,88.26,1.64,9.96,3.81
2023-11-14,20.26,23.9,16.33,82.67,1.14,17.46,6.88
2023-11-15,20.0,24.44,15.35,85.49,1.55,14.16,1.68
2023-11-16,21.13,26.24,16.65,81.1,2.07,15.18,5.49
2023-11-17,20.04,22.7,18.02,87.47,1.89,14.01,5.86
2023-11-18,21.29,26.68,17.09,80.42,1.92,15.24,4.08
2023-11-19,21.82,27.7,16.01,78.31,1.94,18.81,2.85
2023-11-20,21.6,26.74,17.46,79.69,1.54,16.87,4.83
2023-11-21,20.84,25.1,17.88,85.44,1.32,13.53,4.42
2023-11-22,20.06,23.02,16.92,87.13,1.48,12.47,2.45
2023-11-23,20.93,25.73,17.49,79.49,1.38,17.74,1.61
2023-11-24,20.03,24.82,15.65,80.9,1.38,13.83,2.55
2023-11-25,20.07,25.39,15.21,82.78,0.99,13.21,5.24
2023-11-26,19.29,22.92,16.75,86.48,0.77,14.07,20.68
2023-11-27,19.82,24.64,15.92,84.15,1.25,14.21,5.49
2023-11-28,20.71,26.62,15.07,80.6,1.33,19.44,1.77
2023-11-29,20.39,25.16,16.65,84.37,1.41,16.17,7.1
2023-11-30,20.84,26.25,16.48,82.49,1.48,14.28,3.74
2023-12-01,20.78,25.66,16.9,80.82,1.52,17.93,3.3
2023-12-02,21.09,27.05,15.95,77.58,1.42,20.84,5.49
2023-12-03,20.78,26.06,16.5,81.55,1.4,15.87,6.06
2023-12-04,20.96,26.28,16.87,81.77,1.07,14.91,11.77
2023-12-05,20.77,26.42,15.98,82.54,1.44,19.11,8.9
2023-12-06,20.81,25.93,16.8,81.43,1.26,13.13,5.32
2023-12-07,20.89,25.29,15.99,79.41,1.12,15.79,0.22
2023-12-08,20.74,25.88,15.48,80.27,1.14,16.87,0.51
2023-12-09,20.86,26.3,16.23,80.0,1.15,16.26,0.57
2023-12-10,21.46,27.32,17.54,79.32,1.29,16.4,1.19
2023-12-11,20.7,25.77,16.63,83.98,1.53,19.26,4.58
2023-12-12,21.64,27.16,17.05,79.59,1.61,18.23,1.05
2023-12-13,21.6,27.3,16.71,80.31,1.22,15.75,1.32
2023-12-14,20.78,25.42,17.92,85.04,1.44,19.67,1.24
2023-12-15,21.45,27.45,16.14,79.33,1.34,18.52,1.11
2023-12-16,21.03,25.06,16.94,82.22,1.73,14.44,1.07
2023-12-17,21.08,26.53,17.06,82.07,1.68,12.61,1.19
2023-12-18,22.2,28.93,16.24,78.18,1.53,17.15,0.78
2023-12-19,21.48,25.47,17.19,81.27,1.35,21.49,0.89
2023-12-20,22.53,29.07,17.42,75.55,1.82,20.08,0.74
2023-12-21,22.31,28.17,17.07,75.33,1.88,16.75,1.3
2023-12-22,22.6,28.95,16.74,75.05,1.66,13.42,2.28
2023-12-23,23.04,29.65,17.1,71.32,1.52,17.0,0.52
2023-12-24,23.03,29.63,16.95,71.23,1.49,19.37,1.06
2023-12-25,22.79,28.94,18.73,75.82,1.46,16.38,3.37
2023-12-26,22.06,27.78,18.23,82.63,1.66,12.44,18.93
2023-12-27,19.66,22.43,17.14,85.69,1.83,3.94,17.29
2023-12-28,21.28,27.37,16.02,70.04,1.81,16.37,0.28
2023-12-29,21.49,27.12,16.27,77.78,1.44,18.49,1.02
2023-12-30,21.59,26.91,17.56,81.17,1.17,16.92,1.51
2023-12-31,20.38,23.71,18.09,82.22,1.36,9.37,1.75
2024-01-01,21.16,26.73,15.65,77.64,1.14,17.79,0.24
2024-01-02,21.65,27.61,16.55,79.1,1.22,14.7,2.23
2024-01-03,19.81,22.38,17.47,83.54,0.74,7.62,2.58
2024-01-04,21.81,28.02,16.58,74.34,1.18,14.54,0.22
2024-01-05,22.0,27.41,17.6,73.68,1.1,19.9,0.15
2024-01-06,21.83,27.17,17.13,74.16,1.21,21.41,0.77
2024-01-07,22.49,29.11,16.76,71.38,1.46,18.0,0.22
2024-01-08,22.34,29.37,17.09,67.51,1.7,19.75,0.66
2024-01-09,21.57,28.2,16.02,74.16,1.9,11.28,1.27
2024-01-10,21.48,27.72,16.01,77.01,1.71,13.09,6.12
2024-01-11,20.46,24.9,17.68,83.97,1.29,14.94,15.25
2024-01-12,20.7,25.61,17.87,83.82,0.9,11.53,33.2
2024-01-13,20.06,24.66,17.01,86.43,1.31,14.88,35.5
2024-01-14,20.54,25.06,16.79,81.88,1.42,15.05,2.65
2024-01-15,21.17,26.3,16.77,77.07,1.51,13.06,0.71
2024-01-16,20.75,25.42,16.66,80.11,1.33,16.42,0.74
2024-01-17,21.61,26.25,17.6,76.68,0.93,12.56,1.27
2024-01-18,20.55,24.6,17.73,82.41,0.94,15.43,0.87
2024-01-19,21.91,27.63,16.75,75.11,1.25,20.03,0.65
2024-01-20,22.09,27.94,16.57,75.29,1.23,16.7,0.33
2024-01-21,20.95,26.11,16.92,76.61,1.71,7.39,0.67
2024-01-22,21.48,28.2,15.76,67.28,1.47,18.51,1.38
2024-01-23,21.12,26.23,17.11,74.26,1.27,11.1,5.61
2024-01-24,20.02,23.45,16.94,84.1,1.26,14.16,6.03
2024-01-25,20.86,25.75,16.12,82.22,1.17,16.89,2.71
2024-01-26,21.88,27.22,17.56,77.56,1.28,14.34,1.65
2024-01-27,22.01,27.89,16.88,75.99,1.56,20.13,2.01
2024-01-28,21.8,27.77,15.99,76.81,1.54,22.17,1.44
2024-01-29,22.39,28.87,16.06,73.92,1.66,19.24,2.58
2024-01-30,21.81,26.64,17.85,75.93,1.42,15.18,4.62
2024-01-31,21.58,26.66,17.21,79.51,1.47,16.58,3.58
2024-02-01,20.42,23.63,18.0,84.67,0.94,14.85,0.64
2024-02-02,22.22,28.3,16.8,75.09,1.19,18.14,1.77
2024-02-03,21.84,27.18,17.81,77.63,1.16,14.84,0.83
2024-02-04,22.01,27.76,17.0,76.13,1.45,19.3,0.52
2024-02-05,21.77,27.47,16.73,75.99,1.27,14.82,1.06
2024-02-06,20.43,24.71,17.26,81.69,1.15,19.29,4.67
2024-02-07,21.83,28.42,15.98,76.11,1.55,23.77,0.52
2024-02-08,22.2,28.8,15.64,73.99,1.61,17.13,0.24
2024-02-09,22.62,28.58,16.82,74.33,1.3,19.52,1.07
2024-02-10,22.81,29.68,16.81,72.43,1.52,9.02,2.48
2024-02-11,22.62,28.6,17.19,74.66,1.51,18.73,1.13
2024-02-12,23.22,29.57,16.98,73.33,1.31,23.18,0.23
2024-02-13,23.6,29.51,18.27,72.41,1.31,22.03,1.18
2024-02-14,23.73,29.57,18.99,72.35,0.75,18.0,5.64
2024-02-15,22.21,26.38,19.13,75.99,0.94,8.75,8.54
2024-02-16,22.11,26.77,17.36,75.65,1.36,19.39,0.43
2024-02-17,22.42,27.06,18.74,76.36,1.35,19.0,1.61
2024-02-18,23.58,30.97,16.62,71.57,1.42,14.35,0.88
2024-02-19,23.04,29.72,17.13,72.94,1.52,20.1,1.59
2024-02-20,23.46,29.75,17.9,69.99,1.44,20.0,0.4
2024-02-21,22.55,27.5,18.28,78.37,1.22,17.55,1.25
2024-02-22,23.08,30.41,16.77,69.43,1.83,16.1,0.7
2024-02-23,23.22,29.73,17.98,64.71,1.53,21.18,0.82
2024-02-24,22.58,30.23,17.5,73.21,1.91,18.99,1.41
2024-02-25,22.18,26.71,17.81,73.4,1.23,18.71,9.57
2024-02-26,21.45,24.5,18.78,78.95,0.99,10.14,3.7
2024-02-27,20.04,23.52,17.31,85.55,1.33,9.01,3.72
2024-02-28,20.34,25.87,16.1,80.35,0.92,15.6,10.09
2024-02-29,21.2,24.77,17.51,75.82,1.07,19.99,3.07
2024-03-01,21.08,27.09,16.27,78.22,1.21,18.36,8.5
2024-03-02,20.42,24.56,17.38,84.01,1.09,20.8,2.04
2024-03-03,22.21,27.33,17.88,77.65,0.84,20.43,1.05
2024-03-04,21.32,26.03,18.05,83.06,1.13,21.07,9.43
2024-03-05,22.29,28.19,17.34,77.43,1.4,14.05,0.92
2024-03-06,21.19,26.54,17.58,80.36,1.64,14.46,1.29
2024-03-07,21.71,27.46,16.1,77.81,1.89,22.93,0.59
2024-03-08,22.61,28.46,17.12,74.7,1.74,20.53,0.71
2024-03-09,21.18,25.37,17.95,81.97,1.4,12.53,3.59
2024-03-10,20.92,26.85,16.17,80.98,1.32,20.61,7.67
2024-03-11,21.84,27.77,16.08,79.82,1.65,19.57,0.62
2024-03-12,22.38,29.19,15.46,75.11,1.78,20.97,0.01
2024-03-13,22.99,30.28,15.85,72.3,1.96,25.4,0.01
2024-03-14,22.0,26.51,17.06,78.21,1.77,21.11,0.05
2024-03-15,21.79,26.93,16.59,77.94,1.69,18.6,0.09
2024-03-16,22.4,28.66,15.83,74.72,1.78,23.3,0.13
2024-03-17,23.09,31.04,15.22,70.87,1.85,27.07,0.02
2024-03-18,23.42,31.63,15.96,70.5,1.89,24.81,0.02
2024-03-19,23.16,29.74,17.52,73.29,1.84,22.49,0.03
2024-03-20,23.05,29.44,17.72,74.03,2.04,19.48,0.4
2024-03-21,22.13,25.93,17.76,81.73,1.8,17.76,1.76
2024-03-22,21.82,25.57,17.64,78.43,1.34,18.29,0.39
2024-03-23,23.0,28.92,17.82,71.5,0.98,14.66,1.71
2024-03-24,22.75,29.1,17.99,76.58,1.42,14.39,3.23
2024-03-25,23.27,29.53,18.46,72.28,1.9,19.06,0.73
2024-03-26,21.87,25.35,18.77,78.16,1.47,16.31,1.22
2024-03-27,21.23,25.28,18.21,79.18,1.07,12.95,0.83
2024-03-28,21.42,26.33,17.56,77.63,1.06,20.64,1.56
2024-03-29,23.01,30.4,17.01,73.86,1.3,18.15,3.87
2024-03-30,22.97,29.9,17.76,77.76,1.51,21.18,2.2
2024-03-31,21.14,25.64,18.12,83.19,1.27,9.84,4.24
2024-04-01,22.09,28.53,16.6,77.57,1.55,15.64,3.64
2024-04-02,21.56,26.77,16.67,81.3,0.8,16.07,7.99
2024-04-03,20.24,24.5,17.33,85.06,1.29,9.55,4.3
2024-04-04,20.59,25.58,16.91,81.98,0.88,16.06,8.85
2024-04-05,21.28,26.6,17.36,80.54,1.16,16.07,0.53
2024-04-06,21.18,26.28,17.3,84.61,1.31,15.77,8.23
2024-04-07,21.4,25.88,17.46,84.09,1.17,13.68,5.06
2024-04-08,21.82,26.4,16.94,79.31,1.06,16.32,1.42
2024-04-09,21.04,24.35,18.55,83.28,0.83,18.26,34.95
2024-04-10,21.27,24.89,18.2,78.83,0.96,19.24,1.07
2024-04-11,21.18,26.23,16.48,79.86,1.32,16.71,0.97
2024-04-12,21.71,27.03,16.45,79.95,1.37,16.41,2.88
2024-04-13,21.52,26.09,17.5,83.33,1.2,13.14,34.03
2024-04-14,19.92,23.01,17.52,90.99,1.38,9.87,15.01
2024-04-15,20.65,24.26,17.62,86.4,1.54,16.58,6.1
2024-04-16,21.14,26.34,16.59,83.31,1.58,19.01,0.55
2024-04-17,20.76,25.1,16.55,84.73,1.87,16.85,2.18
2024-04-18,21.4,26.2,16.14,83.35,1.89,16.26,0.68
2024-04-19,21.34,25.65,17.84,82.39,1.87,18.54,1.02
2024-04-20,21.59,26.81,17.21,81.73,1.69,17.3,1.69
2024-04-21,21.82,27.62,16.86,81.68,1.33,15.46,2.22
2024-04-22,20.81,23.85,17.97,85.1,1.04,20.14,0.81
2024-04-23,21.41,25.75,17.85,83.42,1.73,15.46,1.81
2024-04-24,21.6,26.47,18.43,83.45,1.56,12.31,2.9
2024-04-25,21.13,26.31,17.1,86.61,1.63,9.81,16.16
2024-04-26,20.71,25.72,16.93,82.37,1.06,8.85,14.54
2024-04-27,21.94,27.38,16.48,79.83,0.97,19.03,0.84
2024-04-28,20.41,23.46,18.08,86.69,1.22,15.34,7.87
2024-04-29,21.33,26.41,17.21,83.87,1.4,17.6,2.48
2024-04-30,21.85,26.36,18.49,80.75,1.3,13.54,9.52
2024-05-01,22.54,27.46,17.73,78.31,1.28,15.96,11.38
2024-05-02,21.99,26.76,18.4,83.87,1.67,9.34,18.68
2024-05-03,21.45,26.16,17.65,82.36,1.98,15.2,3.79
2024-05-04,20.8,25.2,17.62,83.16,1.69,10.66,4.79
2024-05-05,21.71,26.78,16.25,79.67,1.31,21.7,1.03
2024-05-06,21.12,25.23,18.25,83.33,1.57,16.83,1.47
2024-05-07,21.54,26.8,16.05,80.03,1.44,19.94,0.32
2024-05-08,21.52,25.96,17.26,82.19,1.7,15.23,1.57
2024-05-09,21.26,26.03,17.7,81.87,2.0,14.93,4.96
2024-05-10,20.94,25.7,17.3,82.22,1.86,15.68,6.31
2024-05-11,21.35,26.14,17.1,83.06,1.8,19.38,3.24
2024-05-12,21.88,27.43,16.3,79.25,1.61,20.4,0.72
2024-05-13,22.11,28.29,16.44,76.74,1.63,18.85,0.17
2024-05-14,21.82,28.16,15.79,74.14,1.87,21.5,0.34
2024-05-15,22.25,27.85,16.56,74.45,1.52,20.58,0.33
2024-05-16,22.24,27.3,18.13,79.05,1.5,19.32,2.24
2024-05-17,22.45,28.01,18.17,78.65,1.33,19.91,1.08
2024-05-18,22.5,27.9,17.08,77.21,1.36,19.23,1.07
2024-05-19,22.35,27.95,17.61,77.73,1.82,20.24,1.25
2024-05-20,22.15,27.92,17.92,80.58,1.45,17.04,3.22
2024-05-21,20.29,23.57,18.26,85.3,0.98,16.15,1.03
2024-05-22,21.76,27.58,16.23,76.12,1.62,16.95,0.3
2024-05-23,22.05,28.15,16.94,74.85,1.97,18.34,0.04
2024-05-24,22.0,28.21,16.26,74.37,1.76,18.61,0.09
2024-05-25,22.01,28.64,15.31,71.87,1.56,19.27,0.02
2024-05-26,22.23,28.38,16.25,72.34,1.54,18.31,0.04
2024-05-27,22.67,29.1,16.61,72.36,1.47,19.31,0.02
2024-05-28,22.63,29.09,16.3,71.75,1.59,17.96,0.04
2024-05-29,23.1,29.62,16.52,71.07,1.36,18.82,0.04
2024-05-30,22.97,28.94,17.0,70.25,1.48,18.13,0.04
2024-05-31,22.51,28.91,17.3,72.53,1.7,18.84,0.27
2024-06-01,23.3,30.06,16.93,69.44,1.52,18.64,0.14
2024-06-02,23.31,29.97,16.73,66.52,1.57,20.39,0.2
2024-06-03,23.44,29.74,17.71,67.76,1.43,20.22,0.11
2024-06-04,23.12,30.2,18.1,67.0,1.9,17.96,0.02
2024-06-05,23.37,30.52,16.62,62.74,1.88,19.79,0.05
2024-06-06,22.67,30.21,16.27,62.81,2.0,20.49,0.08
2024-06-07,22.7,30.22,15.77,64.94,1.87,19.73,0.15
2024-06-08,22.24,30.26,16.0,62.69,2.18,21.43,0.01
2024-06-09,20.97,28.72,14.29,62.12,2.28,17.41,0.05
2024-06-10,21.05,27.23,16.18,66.74,2.46,20.26,0.89
